"","id","photo","web_name","team_code","status","code","first_name","second_name","squad_number","news","now_cost","news_added","chance_of_playing_this_round","chance_of_playing_next_round","value_form","value_season","cost_change_start","cost_change_event","cost_change_start_fall","cost_change_event_fall","in_dreamteam","dreamteam_count","selected_by_percent","form","transfers_out","transfers_in","transfers_out_event","transfers_in_event","loans_in","loans_out","loaned_in","loaned_out","total_points","event_points","points_per_game","ep_this","ep_next","special","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","element_type","team"
"358",301,"148225.jpg","Martial",1,"a",148225,"Anthony","Martial",11,"",75,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.9","0.0",6894,343,6894,343,0,0,0,0,0,0,"0.0","3.1","3.6",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","MUN"
"359",302,"74208.jpg","Pogba",1,"a",74208,"Paul","Pogba",6,"",80,"2018-08-10T19:31:12Z",75,100,"1.3","1.3",0,0,0,0,FALSE,0,"11.6","10.0",7707,103362,7707,103362,0,0,0,0,10,10,"10.0","2.5","3.8",FALSE,83,1,0,1,0,0,0,0,0,0,0,2,29,"56.8","9.9","24.0","9.1",0,"MID","MUN"
"360",303,"195851.jpg","McTominay",1,"a",195851,"Scott","McTominay",39,"",45,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"0.9","1.0",2105,1202,2105,1202,0,0,0,0,1,1,"1.0","1.8","2.3",FALSE,14,0,0,0,1,0,0,0,0,0,0,0,3,"0.4","0.6","2.0","0.3",0,"MID","MUN"
"361",304,"101582.jpg","Fred",1,"a",101582,"Frederico","Rodrigues de Paula Santos",17,"",60,NA,NA,NA,"0.3","0.3",0,0,0,0,FALSE,0,"4.9","2.0",15604,6138,15604,6138,0,0,0,0,2,2,"2.0","2.5","3.0",FALSE,75,0,0,1,0,0,0,0,1,0,0,0,8,"4.6","5.1","0.0","1.0",0,"MID","MUN"
"362",305,"176297.jpg","Rashford",1,"a",176297,"Marcus","Rashford",10,"",70,NA,NA,NA,"0.3","0.3",0,0,0,0,FALSE,0,"11.3","2.0",23738,10638,23738,10638,0,0,0,0,2,2,"2.0","2.8","3.3",FALSE,66,0,0,1,0,0,0,0,0,0,0,0,13,"11.0","5.8","0.0","1.7",0,"FWD","MUN"
"363",306,"66749.jpg","Lukaku",1,"a",66749,"Romelu","Lukaku",9,"",110,"2018-08-10T19:31:12Z",75,100,"0.1","0.1",0,0,0,0,FALSE,0,"7.8","1.0",11091,11238,11091,11238,0,0,0,0,1,1,"1.0","3.8","5.5",FALSE,23,0,0,0,1,0,0,0,0,0,0,0,-2,"4.0","0.5","17.0","2.2",0,"FWD","MUN"
"364",481,"156689.jpg","Pereira",1,"a",156689,"Andreas","Pereira",15,"",50,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"0.7","1.0",2947,1476,2947,1476,0,0,0,0,1,1,"1.0","2.0","2.5",FALSE,90,0,0,0,1,0,0,0,1,0,0,0,13,"22.2","5.8","0.0","2.8",0,"MID","MUN"
"365",520,"6744.jpg","Grant",1,"a",6744,"Lee","Grant",13,"",50,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",6,31,6,31,0,0,0,0,0,0,"0.0","3.1","3.6",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","MUN"
"366",307,"19838.jpg","Elliot",4,"a",19838,"Robert","Elliot",1,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.4","0.0",511,119,511,119,0,0,0,0,0,0,"0.0","1.0","2.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","NEW"
"367",308,"59735.jpg","Darlow",4,"a",59735,"Karl","Darlow",26,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",177,30,177,30,0,0,0,0,0,0,"0.0","1.0","2.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","NEW"
"368",309,"67089.jpg","Dubravka",4,"a",67089,"Martin","Dubravka",12,"",50,"2018-08-11T11:31:12Z",75,100,"0.4","0.4",0,0,0,0,FALSE,0,"0.4","2.0",267,468,267,468,0,0,0,0,2,2,"2.0","1.2","3.1",FALSE,90,0,0,0,2,0,0,0,0,0,3,0,15,"33.0","0.0","0.0","3.3",0,"GKP","NEW"
"369",310,"151119.jpg","Yedlin",4,"d",151119,"DeAndre","Yedlin",22,"Knee injury - 75% chance of playing",45,"2018-08-11T18:01:12Z",NA,75,"0.2","0.2",0,0,0,0,FALSE,0,"1.6","1.0",5644,593,5644,593,0,0,0,0,1,1,"1.0","0.7","1.6",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,6,"6.0","1.2","1.0","0.8",0,"DEF","NEW"
"370",311,"58845.jpg","Clark",4,"a",58845,"Ciaran","Clark",2,"",45,"2018-07-05T14:31:07Z",100,100,"0.2","0.2",0,0,0,0,FALSE,0,"0.3","1.0",377,707,377,707,0,0,0,0,1,1,"1.0","0.7","2.2",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,9,"18.4","0.7","26.0","4.5",0,"DEF","NEW"
"371",312,"101148.jpg","Lascelles",4,"a",101148,"Jamaal","Lascelles",6,"",50,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"8.6","1.0",13363,1585,13363,1585,0,0,0,0,1,1,"1.0","1.1","2.6",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,16,"14.8","0.5","6.0","2.1",0,"DEF","NEW"
"372",313,"106618.jpg","Dummett",4,"a",106618,"Paul","Dummett",3,"",45,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"0.2","1.0",314,534,314,534,0,0,0,0,1,1,"1.0","0.7","2.2",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,8,"10.0","1.4","1.0","1.2",0,"DEF","NEW"
"373",314,"77359.jpg","Lejeune",4,"i",77359,"Florian","Lejeune",20,"Knee injury - Unknown return date",45,"2018-07-29T08:31:08Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",135,16,135,16,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","NEW"
"374",315,"109528.jpg","Manquillo",4,"a",109528,"Javier","Manquillo",19,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",412,83,412,83,0,0,0,0,0,0,"0.0","0.7","2.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","NEW"
"375",316,"149736.jpg","Mbemba",4,"u",149736,"Chancel","Mbemba",18,"Transferred to Porto",40,"2018-07-24T14:34:52Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",1311,115,1311,115,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","NEW"
"376",317,"56983.jpg","Ritchie",4,"a",56983,"Matt","Ritchie",11,"",60,NA,NA,NA,"0.8","0.8",0,0,0,0,FALSE,0,"1.1","5.0",1279,3191,1279,3191,0,0,0,0,5,5,"5.0","1.0","2.5",FALSE,68,0,1,0,2,0,0,0,0,0,0,0,19,"21.4","36.7","9.0","6.7",0,"MID","NEW"
"377",318,"50232.jpg","Shelvey",4,"a",50232,"Jonjo","Shelvey",8,"",55,"2018-08-02T09:31:10Z",100,100,"0.4","0.4",0,0,0,0,FALSE,0,"1.2","2.0",1709,912,1709,912,0,0,0,0,2,2,"2.0","0.7","2.2",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,13,"11.4","31.8","0.0","4.3",0,"MID","NEW"
"378",319,"28147.jpg","Diamé",4,"a",28147,"Mohamed","Diamé",10,"",50,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"0.1","1.0",244,153,244,153,0,0,0,0,1,1,"1.0","0.5","2.0",FALSE,90,0,0,0,2,0,0,0,1,0,0,0,7,"11.4","12.5","8.0","3.2",0,"MID","NEW"
"379",320,"104953.jpg","Atsu",4,"a",104953,"Christian","Atsu",30,"",55,"2018-07-05T14:31:07Z",100,100,"0.2","0.2",0,0,0,0,FALSE,0,"0.2","1.0",635,107,635,107,0,0,0,0,1,1,"1.0","0.7","2.2",FALSE,21,0,0,0,0,0,0,0,0,0,0,0,4,"6.2","14.0","1.0","2.1",0,"MID","NEW"
"380",321,"114243.jpg","Murphy",4,"a",114243,"Jacob","Murphy",7,"",50,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",235,42,235,42,0,0,0,0,0,0,"0.0","0.5","2.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","NEW"
"381",322,"195384.jpg","Merino",4,"u",195384,"Mikel","Merino",23,"Transferred to  Real Sociedad",50,"2018-07-13T08:33:32Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",14,3,14,3,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","NEW"
"382",323,"153127.jpg","Hayden",4,"a",153127,"Isaac","Hayden",14,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",527,140,527,140,0,0,0,0,0,0,"0.0","0.3","1.8",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","NEW"
"383",324,"76542.jpg","Ki Sung-yueng",4,"a",76542,"Sung-yueng","Ki",4,"",50,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.3","0.0",982,56,982,56,0,0,0,0,0,0,"0.0","0.5","2.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","NEW"
"384",325,"104547.jpg","Gayle",4,"u",104547,"Dwight","Gayle",9,"Season-long to to West Bromwich Albion ",60,"2018-08-07T09:52:46Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",2197,25,2197,25,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","NEW"
"385",326,"168580.jpg","Pérez",4,"a",168580,"Ayoze","Pérez",17,"",65,NA,NA,NA,"0.3","0.3",0,0,0,0,FALSE,0,"3.0","2.0",5346,1983,5346,1983,0,0,0,0,2,2,"2.0","1.0","2.5",FALSE,80,0,0,0,2,0,0,0,0,0,0,0,9,"15.6","13.1","17.0","4.6",0,"FWD","NEW"
"386",327,"61316.jpg","Joselu",4,"a",61316,"Jose Luis","Mato Sanmartín",21,"",50,NA,NA,NA,"1.0","1.0",0,0,0,0,FALSE,0,"2.7","5.0",4863,27022,4863,27022,0,0,0,0,5,5,"5.0","0.3","1.8",FALSE,58,1,0,0,2,0,0,0,1,0,0,1,30,"38.6","15.8","68.0","12.2",0,"FWD","NEW"
"387",458,"167767.jpg","Kenedy",4,"a",167767,"Robert Kenedy","Nunes do Nascimento",15,"",50,NA,NA,NA,"0.4","0.4",0,0,0,0,FALSE,0,"2.5","2.0",3914,3654,3914,3654,0,0,0,0,2,2,"2.0","0.5","2.0",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,8,"10.4","1.5","5.0","1.7",0,"MID","NEW"
"388",482,"119471.jpg","Schär",4,"a",119471,"Fabian","Schär",5,"",50,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.3","0.0",1134,114,1134,114,0,0,0,0,0,0,"0.0","1.1","2.6",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","NEW"
"389",488,"196118.jpg","Muto",4,"a",196118,"Yoshinori","Muto",13,"",60,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"0.1","1.0",407,124,407,124,0,0,0,0,1,1,"1.0","0.8","2.3",FALSE,9,0,0,0,0,0,0,0,0,0,0,0,5,"3.0","0.3","37.0","4.0",0,"FWD","NEW"
"390",493,"57134.jpg","Rondón",4,"a",57134,"Salomón","Rondón",9,"",60,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"1.6","1.0",3105,2104,3105,2104,0,0,0,0,1,1,"1.0","0.8","2.3",FALSE,31,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.5","26.0","2.5",0,"FWD","NEW"
"391",516,"57145.jpg","Fernández",4,"a",57145,"Federico","Fernández",18,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",612,164,612,164,0,0,0,0,0,0,"0.0","0.7","2.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","NEW"
"392",258,"84939.jpg","Ings",20,"a",84939,"Danny","Ings",9,"",55,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"1.9","1.0",2700,4129,2700,4129,0,0,0,0,1,1,"1.0","1.0","1.0",FALSE,34,0,0,0,0,0,0,0,0,0,0,0,6,"6.0","41.8","16.0","6.4",0,"FWD","SOU"
"393",328,"58376.jpg","McCarthy",20,"a",58376,"Alex","McCarthy",1,"",45,NA,NA,NA,"2.4","2.4",0,0,0,0,TRUE,1,"1.1","11.0",1029,10907,1029,10907,0,0,0,0,11,11,"11.0","1.5","1.5",FALSE,90,0,0,1,0,0,0,0,0,0,6,3,34,"46.0","0.0","0.0","4.6",0,"GKP","SOU"
"394",329,"40383.jpg","Forster",20,"a",40383,"Fraser","Forster",44,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.4","0.0",2790,354,2790,354,0,0,0,0,0,0,"0.0","1.5","1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","SOU"
"395",330,"40146.jpg","Bertrand",20,"a",40146,"Ryan","Bertrand",21,"",50,NA,NA,NA,"1.2","1.2",0,0,0,0,FALSE,0,"7.3","6.0",6640,2834,6640,2834,0,0,0,0,6,6,"6.0","1.6","1.6",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,24,"18.4","31.3","10.0","6.0",0,"DEF","SOU"
"396",331,"80447.jpg","Yoshida",20,"a",80447,"Maya","Yoshida",3,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.6","0.0",4568,675,4568,675,0,0,0,0,0,0,"0.0","1.2","1.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","SOU"
"397",332,"58822.jpg","Cédric",20,"a",58822,"Cédric","Soares",2,"",45,"2018-08-12T12:31:12Z",75,100,"0.2","0.2",0,0,0,0,FALSE,0,"7.9","1.0",18430,1625,18430,1625,0,0,0,0,1,1,"1.0","0.9","1.2",FALSE,55,0,0,0,0,0,0,0,0,0,0,0,4,"4.2","1.3","2.0","0.8",0,"DEF","SOU"
"398",333,"88900.jpg","Stephens",20,"a",88900,"Jack","Stephens",5,"",45,NA,NA,NA,"1.3","1.3",0,0,0,0,FALSE,0,"0.3","6.0",405,1468,405,1468,0,0,0,0,6,6,"6.0","1.2","1.2",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,28,"27.2","12.1","33.0","7.2",0,"DEF","SOU"
"399",334,"153373.jpg","McQueen",20,"a",153373,"Sam","McQueen",38,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.4","0.0",2120,983,2120,983,0,0,0,0,0,0,"0.0","0.7","0.7",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","SOU"
"400",335,"171771.jpg","Bednarek",20,"a",171771,"Jan","Bednarek",35,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"5.4","0.0",10166,2038,10166,2038,0,0,0,0,0,0,"0.0","0.7","0.7",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","SOU"
"401",336,"167075.jpg","Hoedt",20,"a",167075,"Wesley","Hoedt",6,"",45,NA,NA,NA,"1.3","1.3",0,0,0,0,FALSE,0,"0.4","6.0",501,940,501,940,0,0,0,0,6,6,"6.0","1.2","1.2",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,22,"8.6","1.1","1.0","1.1",0,"DEF","SOU"
"402",337,"17339.jpg","Davis",20,"a",17339,"Steven","Davis",8,"",50,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",570,88,570,88,0,0,0,0,0,0,"0.0","1.0","1.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","SOU"
"403",338,"101178.jpg","Ward-Prowse",20,"a",101178,"James","Ward-Prowse",16,"",55,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.5","0.0",1836,147,1836,147,0,0,0,0,0,0,"0.0","1.2","1.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","SOU"
"404",339,"78056.jpg","Oriol Romeu",20,"a",78056,"Oriol","Romeu Vidal",14,"",45,NA,NA,NA,"0.7","0.7",0,0,0,0,FALSE,0,"3.0","3.0",4427,4009,4427,4009,0,0,0,0,3,3,"3.0","0.8","0.8",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,12,"17.4","4.1","10.0","3.2",0,"MID","SOU"
"405",340,"132015.jpg","Højbjerg",20,"a",132015,"Pierre-Emile","Højbjerg",23,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.5","0.0",1002,222,1002,222,0,0,0,0,0,0,"0.0","0.8","0.8",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","SOU"
"406",341,"128198.jpg","Boufal",20,"u",128198,"Sofiane","Boufal",19,"Season-long loan to Celta Vigo",55,"2018-07-21T11:01:08Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",87,3,87,3,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","SOU"
"407",342,"153379.jpg","Sims",20,"a",153379,"Joshua","Sims",39,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",225,70,225,70,0,0,0,0,0,0,"0.0","0.8","0.8",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","SOU"
"408",343,"83283.jpg","Redmond",20,"a",83283,"Nathan","Redmond",22,"",55,NA,NA,NA,"0.5","0.5",0,0,0,0,FALSE,0,"0.5","3.0",1006,470,1006,470,0,0,0,0,3,3,"3.0","1.2","1.2",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,13,"10.0","13.4","38.0","6.1",0,"MID","SOU"
"409",344,"151086.jpg","Lemina",20,"a",151086,"Mario","Lemina",18,"",50,NA,NA,NA,"0.6","0.6",0,0,0,0,FALSE,0,"0.2","3.0",504,387,504,387,0,0,0,0,3,3,"3.0","1.0","1.0",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,7,"7.8","8.8","53.0","7.0",0,"MID","SOU"
"410",345,"91047.jpg","Armstrong",20,"d",91047,"Stuart","Armstrong",17,"Knock - 75% chance of playing",55,"2018-08-12T15:31:12Z",NA,75,"0.2","0.2",0,0,0,0,FALSE,0,"0.3","1.0",856,103,856,103,0,0,0,0,1,1,"1.0","1.2","0.9",FALSE,55,0,0,0,0,0,0,0,0,0,0,0,5,"5.0","29.2","6.0","4.0",0,"MID","SOU"
"411",346,"96787.jpg","Elyounoussi",20,"a",96787,"Mohamed","Elyounoussi",11,"",65,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"0.5","1.0",1486,228,1486,228,0,0,0,0,1,1,"1.0","1.7","1.7",FALSE,34,0,0,0,0,0,0,0,0,0,0,0,6,"12.0","58.3","26.0","9.6",0,"MID","SOU"
"412",347,"20452.jpg","Long",20,"a",20452,"Shane","Long",7,"",50,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.9","0.0",5081,1715,5081,1715,0,0,0,0,0,0,"0.0","0.8","0.8",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","SOU"
"413",348,"78356.jpg","Austin",20,"a",78356,"Charlie","Austin",10,"",60,NA,NA,NA,"0.3","0.3",0,0,0,0,FALSE,0,"1.8","2.0",2894,1242,2894,1242,0,0,0,0,2,2,"2.0","1.3","1.3",FALSE,71,0,0,1,0,0,0,0,0,0,0,0,5,"5.2","21.8","8.0","3.5",0,"FWD","SOU"
"414",349,"61548.jpg","Gabbiadini",20,"a",61548,"Manolo","Gabbiadini",20,"",60,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"0.4","1.0",1113,339,1113,339,0,0,0,0,1,1,"1.0","1.3","1.3",FALSE,18,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","3.2","2.0","0.5",0,"FWD","SOU"
"415",350,"98914.jpg","Carrillo",20,"u",98914,"Guido","Carrillo",9,"Season-long loan to Leganes",55,"2018-07-10T10:08:52Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",31,12,31,12,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","SOU"
"416",452,"107265.jpg","Gunn",20,"a",107265,"Angus","Gunn",28,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.3","0.0",401,35,401,35,0,0,0,0,0,0,"0.0","1.5","1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","SOU"
"417",463,"93100.jpg","Vestergaard",20,"a",93100,"Jannik","Vestergaard",4,"",50,NA,NA,NA,"1.2","1.2",0,0,0,0,FALSE,0,"0.6","6.0",572,496,572,496,0,0,0,0,6,6,"6.0","1.6","1.6",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,23,"30.4","10.5","6.0","4.7",0,"DEF","SOU"
"418",479,"169359.jpg","Targett",20,"a",169359,"Matt","Targett",33,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",405,54,405,54,0,0,0,0,0,0,"0.0","1.2","1.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","SOU"
"419",351,"37915.jpg","Lloris",6,"a",37915,"Hugo","Lloris",1,"",55,NA,NA,NA,"0.4","0.4",0,0,0,0,FALSE,0,"8.4","2.0",7082,6827,7082,6827,0,0,0,0,2,2,"2.0","4.3","4.8",FALSE,90,0,0,0,1,0,0,0,0,0,1,0,12,"16.4","0.0","0.0","1.6",0,"GKP","TOT"
"420",352,"39215.jpg","Vorm",6,"a",39215,"Michel","Vorm",13,"",50,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",354,40,354,40,0,0,0,0,0,0,"0.0","3.6","4.1",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","TOT"
"421",353,"55605.jpg","Alderweireld",6,"a",55605,"Toby","Alderweireld",4,"",60,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"3.3","0.0",12364,1197,12364,1197,0,0,0,0,0,0,"0.0","4.2","4.7",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","TOT"
"422",354,"38290.jpg","Rose",6,"a",38290,"Danny","Rose",3,"",60,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.4","0.0",4293,337,4293,337,0,0,0,0,0,0,"0.0","4.2","4.7",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","TOT"
"423",355,"39194.jpg","Vertonghen",6,"a",39194,"Jan","Vertonghen",5,"",60,NA,NA,NA,"1.8","1.8",0,0,0,0,FALSE,0,"10.3","11.0",4573,34420,4573,34420,0,0,0,0,11,11,"11.0","4.2","4.7",FALSE,90,1,0,0,1,0,0,0,0,0,0,3,35,"73.8","1.3","33.0","10.8",0,"DEF","TOT"
"424",356,"115556.jpg","Davies",6,"a",115556,"Ben","Davies",33,"",60,NA,NA,NA,"0.3","0.3",0,0,0,0,FALSE,0,"8.7","2.0",15037,3175,15037,3175,0,0,0,0,2,2,"2.0","4.2","4.7",FALSE,90,0,0,0,1,0,0,0,0,0,0,0,15,"20.6","28.4","20.0","6.9",0,"DEF","TOT"
"425",357,"77794.jpg","Trippier",6,"a",77794,"Kieran","Trippier",2,"",60,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"24.7","0.0",69627,4624,69627,4624,0,0,0,0,0,0,"0.0","4.2","4.7",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","TOT"
"426",358,"158534.jpg","Walker-Peters",6,"a",158534,"Kyle","Walker-Peters",16,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.5","0.0",2393,844,2393,844,0,0,0,0,0,0,"0.0","2.7","3.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","TOT"
"427",359,"173904.jpg","Sánchez",6,"a",173904,"Davinson","Sánchez",6,"",60,NA,NA,NA,"0.8","0.8",0,0,0,0,FALSE,0,"2.8","5.0",1960,3882,1960,3882,0,0,0,0,5,5,"5.0","4.2","4.7",FALSE,90,0,1,0,1,0,0,0,0,0,0,0,24,"35.6","11.4","15.0","6.2",0,"DEF","TOT"
"428",360,"80226.jpg","Aurier",6,"a",80226,"Serge","Aurier",24,"",60,NA,NA,NA,"0.8","0.8",0,0,0,0,FALSE,0,"1.2","5.0",1200,2844,1200,2844,0,0,0,0,5,5,"5.0","4.2","4.7",FALSE,90,0,1,0,1,0,0,0,0,0,0,0,22,"32.8","20.7","4.0","5.8",0,"DEF","TOT"
"429",361,"93264.jpg","Dier",6,"d",93264,"Eric","Dier",15,"Knock - 75% chance of playing",50,"2018-08-11T18:01:12Z",NA,75,"0.2","0.2",0,0,0,0,FALSE,0,"2.1","1.0",11696,1133,11696,1133,0,0,0,0,1,1,"1.0","2.5","2.3",FALSE,87,0,0,0,1,0,0,0,1,0,0,0,15,"22.2","5.4","0.0","2.8",0,"MID","TOT"
"430",362,"39104.jpg","Dembélé",6,"a",39104,"Mousa","Dembélé",19,"",50,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"1.6","1.0",5125,1892,5125,1892,0,0,0,0,1,1,"1.0","2.5","3.0",FALSE,22,0,0,0,0,0,0,0,0,0,0,0,2,"3.0","0.5","1.0","0.5",0,"MID","TOT"
"431",363,"62974.jpg","Lamela",6,"i",62974,"Erik","Lamela",11,"Muscle injury - Expected back 11 Aug",65,"2018-07-29T09:31:09Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",458,49,458,49,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","TOT"
